BASELINE, 
PARAMETERS,
window_size, threshold_L, threshold_H, alpha_ini, p_t_ini, min_packages, max_packages,
60,200,250,0.5,75,5,10,
WINDOWS,
step, NOx_total_w, NOx_total_acum, alpha, lambda, p_t_total, e_t_total, p_t_control_zone, e_t_control_zone, k_control_zone, num_veh_total, num_vehicles_control_zone,  
4320,135740.67667173245,12591393.407153862,1,1.1644344186737414,0,135740.67667173245,179232.5548425914,5459.483361993747,0,310,9,
4380,126547.92479931262,12717941.331953174,1,1.034322675246596,0,126547.92479931262,148202.87458519352,0,0,302,0,
4440,124032.77706405296,12841974.109017227,1,1.166942000687643,0,124032.77706405296,113194.61456456422,0,0,287,0,
4500,120554.56021208837,12962528.669229316,1,1.1364064186916731,0,120554.56021208837,79102.42200381403,0,0,251,0,
4560,100659.82043650093,13063188.489665816,1,1.1944484317301185,0,100659.82043650093,43268.96905191048,0,0,212,0,
4620,83058.70279943726,13146247.192465253,0.8634765522281549,0.8634765522281549,0,83058.70279943726,17364.672485065832,0,0,181,0,
4680,65020.04803672965,13211267.240501983,0.9014539208147249,1.043981933833144,0,65020.04803672965,0,0,0,164,0,
4740,58546.62317480781,13269813.86367679,0.8161777228936068,0.9054014898021118,0,58546.62317480781,0,0,1,148,0,
4800,54335.47991417035,13324149.34359096,0.9186355732278257,1.1255337501383567,0,54335.47991417035,0,0,1,125,0,
4860,52377.90947969442,13376527.253070654,0.9924444719836493,1.0803462231453544,0,52377.90947969442,0,0,1,122,0,
4920,45963.97837181372,13422491.231442468,1,1.0578113330692338,0,45963.97837181372,0,0,1,116,0,
4980,43098.49968759449,13465589.731130064,0.8489796511853025,0.8489796511853025,0,43098.49968759449,0,0,1,113,0,
5040,41763.029053216414,13507352.76018328,1,1.181935811660214,0,41763.029053216414,0,0,1,100,0,
5100,26826.086015610028,13534178.84619889,1,1.1635619127872867,0,26826.086015610028,0,0,1,92,0,
5160,27197.834237044568,13561376.680435935,1,1.1673322649897422,0,27197.834237044568,0,0,1,64,0,
5220,19850.67027440328,13581227.350710338,1,1.012891564517695,0,19850.67027440328,0,0,1,38,0,
5280,11731.12004186034,13592958.470752198,0.984381030818799,0.984381030818799,0,11731.12004186034,0,0,1,29,0,
5340,11835.102708863995,13604793.573461061,0.8813616235857407,0.895346005248224,0,11835.102708863995,0,0,1,23,0,
5400,6934.900489684917,13611728.473950746,0.9588714426312447,1.087943265251512,0,6934.900489684917,0,0,1,13,0,
5460,901.06578784517,13612629.53973859,0.9748164796401713,1.0166289622362428,0,901.06578784517,0,0,1,2,0,
5520,46.707080693865244,13612676.246819284,1,1.0641442601207676,0,46.707080693865244,0,0,1,2,0,
VEHICLES,
id, vType, NOx_total_veh, n_packages, step_ini, step_fin, total_time(sec),median_package,enter_cz,
veh930,normalVehicle,913.8817525632589,6,3295,4664,1369,228.16666666666666,False,
veh619,highEmissions,994.1157527876177,8,2268,3910,1642,205.25,False,
veh618,gasolineEuroSix,724.1056206920213,10,2265,3749,1484,148.4,False,
veh625,normalVehicle,1611.8849957889029,7,2298,3914,1616,230.85714285714286,False,
veh1013,truck,122635.2467469962,5,3559,5182,1623,324.6,False,
veh623,highEmissions,1903.4849239783193,7,2286,4472,2186,312.2857142857143,False,
veh915,normalVehicle,1200.2587597882814,5,3248,5049,1801,360.2,False,
veh617,gasolineEuroSix,1118.6260317077495,9,2264,4329,2065,229.44444444444446,False,
veh628,dieselEuroSix,6905.074264201335,6,2306,4498,2192,365.3333333333333,False,
veh620,truck,147227.0377093092,9,2266,3800,1534,170.44444444444446,False,
veh621,eVehicle,0.0,8,2279,4470,2191,273.875,False,
veh626,hovGasolinaEuroSix,5228.450984084261,8,2301,3915,1614,201.75,False,
veh1010,normalVehicle,1751.5379908662035,9,3553,5453,1900,211.11111111111111,False,
veh920,highEmissions,1307.9331843070129,10,3267,4778,1511,151.1,False,
veh629,highEmissions,1472.8296136950523,6,2307,4604,2297,382.8333333333333,False,
veh905,hovGasolinaEuroSix,4353.305442579945,6,3230,4771,1541,256.8333333333333,False,
veh622,gasolineEuroSix,855.6204611634527,7,2282,3912,1630,232.85714285714286,False,
veh624,highEmissions,1174.037204693216,9,2292,3817,1525,169.44444444444446,False,
veh634,dieselEuroSix,9782.747286224707,10,2332,4517,2185,218.5,False,
veh633,hovGasolinaEuroSix,3391.4826038504802,10,2327,3774,1447,144.7,False,
veh630,normalVehicle,1052.3033268541888,9,2310,3734,1424,158.22222222222223,False,
veh627,normalVehicle,1130.3276672645536,8,2304,3942,1638,204.75,False,
veh632,dieselEuroSix,8017.019334745205,9,2319,3915,1596,177.33333333333334,False,
veh643,eVehicle,0.0,5,2363,4235,1872,374.4,False,
veh637,gasolineEuroSix,1111.4257943558587,9,2335,4500,2165,240.55555555555554,False,
veh968,eVehicle,0.0,8,3415,5054,1639,204.875,False,
veh918,dieselEuroSix,7361.014173213213,5,3265,5178,1913,382.6,False,
veh638,eVehicle,0.0,8,2352,3917,1565,195.625,False,
veh1022,dieselEuroSix,6343.410127216223,5,3594,5185,1591,318.2,False,
veh631,highEmissions,1420.9417077629553,7,2311,3917,1606,229.42857142857142,False,
veh635,dieselEuroSix,6450.810874510536,7,2333,3801,1468,209.71428571428572,False,
veh636,normalVehicle,1091.0566799049507,9,2334,3776,1442,160.22222222222223,False,
veh641,eVehicle,0.0,5,2359,4233,1874,374.8,False,
veh1017,gasolineEuroSix,1034.8338830904784,10,3578,5442,1864,186.4,False,
veh640,normalVehicle,1352.2685374376006,10,2356,4232,1876,187.6,False,
veh649,hovGasolinaEuroSix,3664.3542795565186,7,2402,4224,1822,260.2857142857143,False,
veh653,dieselEuroSix,4031.5888939067136,10,2419,3807,1388,138.8,False,
veh639,highEmissions,1550.164889368256,7,2355,4502,2147,306.7142857142857,False,
veh961,normalVehicle,1689.2400713467284,5,3385,5036,1651,330.2,False,
veh919,gasolineEuroSix,788.0816634898134,8,3263,4714,1451,181.375,False,
veh642,eVehicle,0.0,5,2361,3919,1558,311.6,False,
veh1018,normalVehicle,1887.8973439517958,10,3581,5454,1873,187.3,False,
veh951,hovGasolinaEuroSix,5094.070281949586,8,3370,5125,1755,219.375,False,
veh646,highEmissions,817.7152612426797,7,2382,3606,1224,174.85714285714286,False,
veh661,dieselEuroSix,5169.296257306505,10,2455,3809,1354,135.4,False,
veh644,truck,161709.52766409554,6,2368,4504,2136,356.0,False,
veh647,truck,107798.38222191283,8,2396,3719,1323,165.375,False,
veh1016,normalVehicle,1402.710094909655,8,3572,5184,1612,201.5,False,
veh645,eVehicle,0.0,8,2379,4138,1759,219.875,False,
veh906,hovGasolinaEuroSix,4771.847985967447,8,3233,4773,1540,192.5,False,
veh923,normalVehicle,1169.8959604932302,5,3272,4498,1226,245.2,False,
veh651,gasolineEuroSix,1125.5718053971082,6,2407,4578,2171,361.8333333333333,False,
veh648,dieselEuroSix,6099.471413564927,5,2400,4237,1837,367.4,False,
veh679,gasolineEuroSix,968.5918446451922,8,2522,4495,1973,246.625,False,
veh1020,gasolineEuroSix,698.7023692201947,5,3590,5162,1572,314.4,False,
veh650,dieselEuroSix,7351.843807464455,10,2403,4239,1836,183.6,False,
veh925,gasolineEuroSix,1029.3660081813066,9,3276,5180,1904,211.55555555555554,False,
veh658,dieselEuroSix,3795.326656724659,10,2444,3812,1368,136.8,False,
veh652,dieselEuroSix,4210.273288769255,8,2412,3671,1259,157.375,False,
veh656,dieselEuroSix,5282.7421718273245,5,2440,3721,1281,256.2,False,
veh663,eVehicle,0.0,5,2460,4240,1780,356.0,False,
veh1024,gasolineEuroSix,874.1513065074929,5,3597,5165,1568,313.6,False,
veh657,eVehicle,0.0,9,2443,3724,1281,142.33333333333334,False,
veh654,gasolineEuroSix,841.0073708911297,7,2432,4187,1755,250.71428571428572,False,
veh655,eVehicle,0.0,8,2438,4244,1806,225.75,False,
veh678,dieselEuroSix,5711.191165030992,6,2515,4267,1752,292.0,False,
veh1005,highEmissions,1569.3192693072344,9,3536,5441,1905,211.66666666666666,False,
veh1019,dieselEuroSix,7098.141539940123,6,3582,5284,1702,283.6666666666667,False,
veh662,highEmissions,897.0027499607505,6,2456,3846,1390,231.66666666666666,False,
veh927,eVehicle,0.0,10,3281,4634,1353,135.3,False,
veh659,gasolineEuroSix,598.5959912562339,8,2447,3907,1460,182.5,False,
veh664,eVehicle,0.0,10,2469,4189,1720,172.0,False,
veh660,normalVehicle,1406.3409264852862,6,2450,4226,1776,296.0,False,
veh665,gasolineEuroSix,969.878385589116,10,2474,4318,1844,184.4,False,
veh682,hovGasolinaEuroSix,3568.608075634476,7,2534,4061,1527,218.14285714285714,False,
veh667,eVehicle,0.0,10,2476,3814,1338,133.8,False,
veh668,normalVehicle,1164.690655563429,7,2482,3816,1334,190.57142857142858,False,
veh1009,gasolineEuroSix,884.2046368520095,9,3550,5451,1901,211.22222222222223,False,
veh688,normalVehicle,1259.136611332806,5,2559,4453,1894,378.8,False,
veh1021,hovGasolinaEuroSix,4385.328938405875,7,3593,5164,1571,224.42857142857142,False,
veh666,gasolineEuroSix,724.5727096274265,5,2475,3810,1335,267.0,False,
veh672,hovGasolinaEuroSix,3709.0241827845075,6,2501,4175,1674,279.0,False,
veh669,eVehicle,0.0,8,2487,4227,1740,217.5,False,
veh674,gasolineEuroSix,728.2213630070653,8,2503,4166,1663,207.875,False,
veh671,eVehicle,0.0,5,2488,4246,1758,351.6,False,
veh1023,dieselEuroSix,7969.413461024768,5,3596,5456,1860,372.0,False,
veh670,dieselEuroSix,7627.020423844107,6,2490,4229,1739,289.8333333333333,False,
veh673,dieselEuroSix,3944.883899908229,6,2502,3705,1203,200.5,False,
veh684,gasolineEuroSix,726.2492594524881,5,2552,4164,1612,322.4,False,
veh675,eVehicle,0.0,7,2512,3706,1194,170.57142857142858,False,
veh676,truck,113165.8875426048,5,2516,3708,1192,238.4,False,
veh924,dieselEuroSix,7344.3278859352995,5,3273,5178,1905,381.0,False,
veh677,normalVehicle,910.9453823424607,9,2520,3717,1197,133.0,False,
veh686,gasolineEuroSix,747.8845319341623,5,2560,4231,1671,334.2,False,
veh681,dieselEuroSix,5321.576352082244,5,2531,3848,1317,263.4,False,
veh687,highEmissions,1247.0982645091706,8,2563,4233,1670,208.75,False,
veh680,dieselEuroSix,5121.705169811448,10,2530,3812,1282,128.2,False,
veh926,eVehicle,0.0,9,3279,4782,1503,167.0,False,
veh683,highEmissions,956.2422808862601,7,2542,4083,1541,220.14285714285714,False,
veh685,eVehicle,0.0,7,2557,3718,1161,165.85714285714286,False,
veh692,normalVehicle,1548.913763591533,8,2575,4178,1603,200.375,False,
veh694,dieselEuroSix,5623.585302791307,8,2579,4166,1587,198.375,False,
veh1025,normalVehicle,1894.2503517962316,7,3598,5444,1846,263.7142857142857,False,
veh928,eVehicle,0.0,8,3289,4579,1290,161.25,False,
veh958,gasolineEuroSix,707.065865791824,6,3379,4667,1288,214.66666666666666,False,
veh689,dieselEuroSix,7492.07210859791,7,2566,4234,1668,238.28571428571428,False,
veh693,dieselEuroSix,6741.03334565872,9,2576,4236,1660,184.44444444444446,False,
veh691,normalVehicle,1394.442361143396,6,2572,4176,1604,267.3333333333333,False,
veh690,hovGasolinaEuroSix,3764.5235520853453,5,2566,4232,1666,333.2,False,
veh907,normalVehicle,1178.3177293457486,10,3233,4711,1478,147.8,False,
veh775,eVehicle,0.0,9,2836,4324,1488,165.33333333333334,False,
veh781,normalVehicle,1545.5166375250087,10,2849,4483,1634,163.4,False,
veh777,dieselEuroSix,7275.903494107499,8,2841,4503,1662,207.75,False,
veh788,normalVehicle,1151.7460552625382,7,2879,4383,1504,214.85714285714286,False,
veh979,eVehicle,0.0,9,3453,5225,1772,196.88888888888889,False,
veh774,normalVehicle,1150.430750349591,5,2834,4563,1729,345.8,False,
veh786,truck,153565.86134180572,8,2874,4793,1919,239.875,False,
veh784,dieselEuroSix,6152.083137757296,6,2858,4564,1706,284.3333333333333,False,
veh779,gasolineEuroSix,902.5004038024214,7,2846,4526,1680,240.0,False,
veh778,truck,104343.08437533466,9,2841,4485,1644,182.66666666666666,False,
veh782,normalVehicle,1253.336788866942,8,2852,4791,1939,242.375,False,
veh780,normalVehicle,1464.399928820579,7,2848,4371,1523,217.57142857142858,False,
veh776,dieselEuroSix,6486.7932952168685,5,2838,4501,1663,332.6,False,
veh783,highEmissions,1141.688891717402,6,2854,4611,1757,292.8333333333333,False,
veh792,dieselEuroSix,6762.5021653085105,9,2893,4566,1673,185.88888888888889,False,
veh785,hovGasolinaEuroSix,3900.003673664272,5,2869,4859,1990,398.0,False,
veh791,normalVehicle,1416.212922815191,8,2890,4425,1535,191.875,False,
veh797,hovGasolinaEuroSix,4871.623321727873,9,2915,4500,1585,176.11111111111111,False,
veh787,truck,150669.86061884553,7,2877,4860,1983,283.2857142857143,False,
veh789,gasolineEuroSix,914.9094054149695,5,2884,4794,1910,382.0,False,
veh976,dieselEuroSix,5031.1966245686135,9,3444,5184,1740,193.33333333333334,False,
veh803,gasolineEuroSix,749.1183380669836,8,2939,4706,1767,220.875,False,
veh796,truck,160323.99226774473,5,2914,4573,1659,331.8,False,
veh790,hovGasolinaEuroSix,3981.832326960482,8,2886,4487,1601,200.125,False,
veh798,gasolineEuroSix,905.0862716497329,5,2918,4575,1657,331.4,False,
veh1014,eVehicle,0.0,5,3567,5175,1608,321.6,False,
veh799,normalVehicle,1134.731305429073,7,2918,4502,1584,226.28571428571428,False,
veh903,dieselEuroSix,5031.391352985264,6,3227,4496,1269,211.5,False,
veh793,dieselEuroSix,5428.788441370002,8,2895,4427,1532,191.5,False,
veh912,eVehicle,0.0,10,3243,4775,1532,153.2,False,
veh794,normalVehicle,1648.5300609734995,5,2897,4568,1671,334.2,False,
veh795,hovGasolinaEuroSix,5077.73255210289,10,2911,4571,1660,166.0,False,
veh800,dieselEuroSix,4776.283495694032,7,2925,4434,1509,215.57142857142858,False,
veh802,truck,139627.49187271518,7,2936,4507,1571,224.42857142857142,False,
veh812,dieselEuroSix,6561.532624807635,6,2962,4744,1782,297.0,False,
veh804,gasolineEuroSix,813.2594070101622,8,2940,4504,1564,195.5,False,
veh805,normalVehicle,1708.4603847523122,9,2943,4569,1626,180.66666666666666,False,
veh801,gasolineEuroSix,894.5583913802918,8,2927,4505,1578,197.25,False,
veh811,gasolineEuroSix,766.7374895209913,9,2959,4743,1784,198.22222222222223,False,
veh806,gasolineEuroSix,781.7906341873027,7,2945,4489,1544,220.57142857142858,False,
veh807,dieselEuroSix,6473.248840239941,5,2946,4708,1762,352.4,False,
veh808,highEmissions,1376.992456473207,9,2949,4709,1760,195.55555555555554,False,
veh819,eVehicle,0.0,5,2989,4510,1521,304.2,False,
veh813,truck,128373.61033015008,10,2962,4575,1613,161.3,False,
veh809,gasolineEuroSix,880.2271004416501,6,2947,4508,1561,260.1666666666667,False,
veh817,normalVehicle,1637.0578409812538,5,2983,4577,1594,318.8,False,
veh820,dieselEuroSix,4900.071216673626,10,2994,4573,1579,157.9,False,
veh810,normalVehicle,1110.7750055137062,9,2957,4573,1616,179.55555555555554,False,
veh816,gasolineEuroSix,932.7143578838613,5,2977,4796,1819,363.8,False,
veh814,truck,143864.8673053548,9,2966,4577,1611,179.0,False,
veh823,normalVehicle,1158.5117358688774,6,2999,4554,1555,259.1666666666667,False,
veh815,normalVehicle,1727.438922891077,10,2968,4746,1778,177.8,False,
veh828,dieselEuroSix,5314.6955777213525,9,3000,4862,1862,206.88888888888889,False,
veh827,eVehicle,0.0,6,2998,4682,1684,280.6666666666667,False,
veh818,normalVehicle,1779.5743705233604,8,2985,4748,1763,220.375,False,
veh913,dieselEuroSix,6908.654316077494,9,3246,4776,1530,170.0,False,
veh821,hovGasolinaEuroSix,3629.2883734241327,5,2995,4625,1630,326.0,False,
veh824,highEmissions,1156.4615955993995,5,3002,4555,1553,310.6,False,
veh831,eVehicle,0.0,8,3011,4683,1672,209.0,False,
veh986,eVehicle,0.0,5,3478,5187,1709,341.8,False,
veh825,gasolineEuroSix,852.6987371143985,7,2998,4627,1629,232.71428571428572,False,
veh822,hovGasolinaEuroSix,3975.4552450838178,9,2996,4491,1495,166.11111111111111,False,
veh830,dieselEuroSix,5907.4981436623375,9,3009,4575,1566,174.0,False,
veh826,highEmissions,1326.7350336974966,5,3001,4628,1627,325.4,False,
veh829,eVehicle,0.0,8,3006,4529,1523,190.375,False,
veh838,gasolineEuroSix,802.5709862717571,8,3035,4557,1522,190.25,False,
veh832,truck,157406.1612447077,10,3014,4685,1671,167.1,False,
veh837,gasolineEuroSix,854.3009797705315,9,3022,4576,1554,172.66666666666666,False,
veh840,gasolineEuroSix,796.5937326948367,8,3039,4559,1520,190.0,False,
veh981,hovGasolinaEuroSix,3400.700655745882,5,3456,5036,1580,316.0,False,
veh835,normalVehicle,998.0729700658624,5,3019,4608,1589,317.8,False,
veh834,hovGasolinaEuroSix,4026.8224087579074,10,3017,4532,1515,151.5,False,
veh833,hovGasolinaEuroSix,3787.7961779125567,8,3013,4530,1517,189.625,False,
veh839,dieselEuroSix,5637.656641808412,5,3037,4385,1348,269.6,False,
veh846,hovGasolinaEuroSix,4705.620575401401,8,3049,5376,2327,290.875,False,
veh985,gasolineEuroSix,866.7974995060805,9,3474,5126,1652,183.55555555555554,False,
veh836,eVehicle,0.0,6,3021,4687,1666,277.6666666666667,False,
veh849,normalVehicle,1601.0969753629238,7,3057,5389,2332,333.14285714285717,False,
veh842,gasolineEuroSix,883.5414357711453,9,3045,5279,2234,248.22222222222223,False,
veh843,hovGasolinaEuroSix,5236.952403731757,10,3046,4632,1586,158.6,False,
veh1012,hovGasolinaEuroSix,5187.132113522185,10,3552,5185,1633,163.3,False,
veh850,eVehicle,0.0,7,3062,4718,1656,236.57142857142858,False,
veh983,normalVehicle,1205.059436090189,7,3466,5125,1659,237.0,False,
