RRE;;;;;;;;;;;
PARAMETERS;;;;;;;;;;;
window_size; threshold_L; threshold_H; p_t_ini; e_ini; size_ratio; subs_NOx; min_packages; max_packages;;;
60;80000;100000;100000;4000;4;9000;1;20;;;
ALL SIMULATION RESULTS;;;;;;;;;;;
total_steps(sec); minutes; avg_time_per_package (sec); p_t_total_all_steps; e_t_total_all_steps; p_t_control_zone_all_steps;  e_t_control_zone_all_steps; avg_k_all_steps; veh_enter_cz_all_steps; avg_total_time_all_steps;;
5053;84.0;1.379.755.033.557.040;2.978.410.592.863.310;9.055.836.944.211.610;8.765.412.141.932.460;6.037.471.885.089.170;3.489.359.792.150.130;24;13.939.642.857.142.800;;
WINDOWS;;;;;;;;;;;
step; NOx_total_w; NOx_total_acum; lambda; p_t_total; e_t_total; p_t_control_zone; e_t_control_zone; k_control_zone; num_veh_total; num_vehicles_control_zone;  
3120;11.175.032.290.315.800;6.849.312.149.957.240;10.350.322.424.574.200;5.125.561.259.847.760;11.175.032.290.315.800;61.837.878.702.852.100;839.824.057.623.735;1;26;3;
3180;10.533.647.766.151.400;6.954.648.627.618.760;11.529.916.003.327.400;51.893.900.398.973;10.533.647.766.151.400;63.175.918.657.149.700;11.714.964.357.292.300;1;24;3;
3240;1.010.534.101.976.650;7.055.702.037.816.420;11.384.789.673.713.200;5.249.458.207.269.590;1.010.534.101.976.650;6.782.952.571.636.340;14.899.917.765.555.600;1;23;4;
3300;9.405.914.255.797.590;7.149.761.180.374.400;100.211.352.823.184;5.307.441.262.811.220;9.405.914.255.797.590;8.266.559.034.085.120;23.855.086.378.574.300;1;23;7;
3360;10.646.038.555.965.100;7.256.221.565.934.050;10.356.009.031.930.200;5.376.620.015.855.930;10.646.038.555.965.100;10.245.935.247.946.000;29.114.170.267.346.900;0.8667204829574395;25;8;
3420;10.368.019.206.128.200;7.359.901.757.995.330;0.8138103320605367;5.451.003.035.963.030;10.368.019.206.128.200;12.596.233.392.001.200;30.827.274.429.096.600;0;22;8;
3480;10.434.566.588.453.000;746.424.742.387.987;0.8970959894172271;5.523.053.246.228.540;10.434.566.588.453.000;1.470.431.880.783.910;29.154.718.063.133.300;0;23;8;
3540;10.234.095.280.136.300;7.566.588.376.681.230;1.118.961.699.021.720;5.585.111.577.865.120;10.234.095.280.136.300;16.163.655.240.219.600;24.664.019.615.000.900;0;24;7;
3600;11.236.485.012.617.600;7.678.953.226.807.400;0.9657255997203097;5.662.710.306.401.370;11.236.485.012.617.600;17.605.400.340.206.300;23.108.981.397.350.000;0;25;6;
3660;11.261.956.060.760.300;7.791.572.787.415.010;0.8692029606316204;5.744.038.560.426.230;11.261.956.060.760.300;18.500.772.157.823.000;16.776.544.821.851.100;0;25;5;
3720;11.022.530.828.643.600;7.901.798.095.701.440;10.195.195.045.552.600;5.817.561.166.548.680;11.022.530.828.643.600;18.183.996.183.230.500;6.007.915.795.072.910;0;23;3;
3780;10.684.782.283.317.100;800.864.591.853.462;10.812.163.048.262.500;5.885.485.202.408.100;10.684.782.283.317.100;17.261.513.832.919.900;5.061.232.403.302.690;0;21;1;
3840;10.106.957.152.422.000;8.109.715.490.058.840;1.069.794.332.200.930;5.948.042.177.973.090;10.106.957.152.422.000;16.298.698.933.939.100;0;0;21;0;
3900;9.416.009.700.909.800;8.203.875.587.067.930;0.9498812082006561;6.008.006.551.486.970;9.416.009.700.909.800;15.443.805.846.558.500;0;0;19;0;
3960;899.185.287.897.757;8.293.794.115.857.710;0.9755846520178253;6.062.804.032.804.100;899.185.287.897.757;14.565.779.659.742.500;0;0;18;0;
4020;8.893.157.572.668.660;8.382.725.691.584.400;10.033.705.952.999.900;6.115.614.267.099.990;8.893.157.572.668.660;1.366.274.612.397.250;0;0;17;0;
4080;751.466.335.468.296;8.457.872.325.131.230;11.113.770.460.000.500;615.075.132.699.082;751.466.335.468.296;12.662.506.782.572.400;0;0;14;0;
4140;6.741.814.607.008.930;8.525.290.471.201.320;1.008.375.367.045.250;618.186.795.984.728;6.741.814.607.008.930;11.754.968.952.231.700;0;0;12;0;
4200;603.342.473.697.365;8.585.624.718.571.050;0.9573020379856905;6.207.739.333.849.530;603.342.473.697.365;10.893.397.118.044.600;0;0;12;0;
4260;59.928.514.073.046.300;8.645.553.232.644.100;0.9958774081849033;6.231.816.261.227.920;59.928.514.073.046.300;999.710.745.067.821;0;0;12;0;
4320;5.845.522.454.111.470;8.704.008.457.185.210;0.8118299855867629;62.610.456.062.879.100;5.845.522.454.111.470;9.266.460.463.650.120;0;0.001446274660895142;12;0;
4380;6.087.027.428.386.350;8.764.878.731.469.080;0.8173949161426111;6.292.489.663.590.640;6.087.027.428.386.350;8.530.805.039.121.770;0;0.3667697681749385;12;0;
4440;58.763.019.776.548.900;882.364.175.124.563;10.813.528.354.415.300;6.312.323.981.291.290;58.763.019.776.548.900;755.758.748.722.439;0;0.7345974804391139;12;0;
4500;4.994.969.064.561.580;8.873.591.441.891.240;11.932.750.869.238.600;63.193.157.688.076.500;4.994.969.064.561.580;6.483.639.908.992.900;0;1;10;0;
