BASELINE, 
PARAMETERS,
window_size, threshold_L, threshold_H, alpha_ini, p_t_ini, min_packages, max_packages,
60,200,250,0.5,75,5,10,
WINDOWS,
step, NOx_total_w, NOx_total_acum, alpha, lambda, p_t_total, e_t_total, p_t_control_zone, e_t_control_zone, k_control_zone, num_veh_total, num_vehicles_control_zone,  
5340,467.10008556920815,12392159.71263049,0.5940402217127592,1.1880804434255183,7309.770877093626,467.10008556920815,12.116267230699822,0,1,8,0,
5400,342.669293457324,12392502.381923947,0.7073472240843952,1.190739613632466,5513.215432062455,342.669293457324,8.570407991900241,0,1,8,0,
5460,240.75067680296496,12392743.13260075,0.8454881367246176,1.1952943447527271,4902.108919818858,240.75067680296496,7.246178284041507,0,1,2,0,
5520,7.588788244320401,12392750.721388996,0.8030396557218216,0.9497941140046748,3944.1766475265267,7.588788244320401,5.818968514515632,0,1,1,0,
VEHICLES,
id, vType, NOx_total_veh, n_packages, step_ini, step_fin, total_time(sec),median_package,
veh793,dieselEuroSix,5283.377358784307,5,2895,4424,1529,305.8,
veh804,gasolineEuroSix,805.0676582510562,10,2940,4524,1584,158.4,
veh798,gasolineEuroSix,873.7123908732501,9,2918,4573,1655,183.88888888888889,
veh795,hovGasolinaEuroSix,4809.591095076936,6,2911,4571,1660,276.6666666666667,
veh817,normalVehicle,1633.482190801061,8,2983,4576,1593,199.125,
veh799,normalVehicle,1140.476580268518,7,2918,4522,1604,229.14285714285714,
veh794,normalVehicle,1619.2905547740318,10,2897,4569,1672,167.2,
veh796,truck,97244.00777982165,7,2914,4186,1272,181.71428571428572,
veh797,hovGasolinaEuroSix,4474.52120178878,9,2915,4495,1580,175.55555555555554,
veh803,gasolineEuroSix,859.7132775575216,9,2939,4862,1923,213.66666666666666,
veh801,gasolineEuroSix,879.121467660119,6,2927,4502,1575,262.5,
veh810,normalVehicle,1086.0030258219342,7,2957,4574,1617,231.0,
veh800,dieselEuroSix,4788.2256591437035,10,2925,4433,1508,150.8,
veh805,normalVehicle,1603.781273290714,7,2943,4574,1631,233.0,
veh802,truck,121000.83290770288,8,2936,4504,1568,196.0,
veh807,dieselEuroSix,4135.023950847038,6,2946,4042,1096,182.66666666666666,
veh812,dieselEuroSix,7023.7390823501755,5,2962,4802,1840,368.0,
veh815,normalVehicle,1798.9584928121037,6,2968,4804,1836,306.0,
veh806,gasolineEuroSix,796.1404556863407,6,2945,4531,1586,264.3333333333333,
veh809,gasolineEuroSix,832.4099132869183,9,2947,4506,1559,173.22222222222223,
veh830,dieselEuroSix,5842.923667297264,7,3009,4547,1538,219.71428571428572,
veh808,highEmissions,1472.264690507287,5,2949,4864,1915,383.0,
veh813,truck,106780.30882723018,9,2962,4526,1564,173.77777777777777,
veh811,gasolineEuroSix,834.1908078895159,10,2959,4801,1842,184.2,
veh814,truck,117679.26757779211,6,2966,4527,1561,260.1666666666667,
veh818,normalVehicle,1919.5206417464788,5,2985,4806,1821,364.2,
veh827,eVehicle,0.0,5,2998,4681,1683,336.6,
veh824,highEmissions,1148.3487316095377,10,3002,4554,1552,155.2,
veh816,gasolineEuroSix,895.7685207153644,6,2977,4783,1806,301.0,
veh819,eVehicle,0.0,8,2989,4508,1519,189.875,
veh823,normalVehicle,1170.6795004362566,7,2999,4552,1553,221.85714285714286,
veh820,dieselEuroSix,4694.303091940685,7,2994,4545,1551,221.57142857142858,
veh825,gasolineEuroSix,858.2501206111747,6,2998,4613,1615,269.1666666666667,
veh821,hovGasolinaEuroSix,3563.5171239370925,10,2995,4611,1616,161.6,
veh828,dieselEuroSix,4908.877609848319,6,3000,4839,1839,306.5,
veh822,hovGasolinaEuroSix,4224.075020751805,5,2996,4532,1536,307.2,
veh869,dieselEuroSix,5061.146281456141,6,3129,4600,1471,245.16666666666666,
veh833,hovGasolinaEuroSix,3743.41774957897,9,3013,4507,1494,166.0,
veh826,highEmissions,1344.1188712192939,7,3001,4614,1613,230.42857142857142,
veh831,eVehicle,0.0,6,3011,4575,1564,260.6666666666667,
veh841,gasolineEuroSix,869.9324811873764,7,3041,4616,1575,225.0,
veh829,eVehicle,0.0,5,3006,4505,1499,299.8,
veh842,gasolineEuroSix,751.9444494092211,6,3045,4927,1882,313.6666666666667,
veh832,truck,125595.05838193175,6,3014,4577,1563,260.5,
veh836,eVehicle,0.0,7,3021,4579,1558,222.57142857142858,
veh834,hovGasolinaEuroSix,3835.250653065037,5,3017,4509,1492,298.4,
veh848,truck,142207.31457893545,10,3053,4787,1734,173.4,
veh835,normalVehicle,1221.9858723228856,9,3019,4972,1953,217.0,
veh838,gasolineEuroSix,790.2422850178879,5,3035,4555,1520,304.0,
veh837,gasolineEuroSix,848.7792465919432,6,3022,4549,1527,254.5,
veh843,hovGasolinaEuroSix,5219.4679809769,7,3046,4618,1572,224.57142857142858,
veh839,dieselEuroSix,6338.834835111394,6,3037,4510,1473,245.5,
veh840,gasolineEuroSix,794.0504687797307,6,3039,4557,1518,253.0,
veh844,normalVehicle,1339.3387900890116,10,3049,4620,1571,157.1,
veh859,highEmissions,1169.4133914623555,8,3104,5016,1912,239.0,
veh849,normalVehicle,1230.015184653555,7,3057,4791,1734,247.71428571428572,
veh845,normalVehicle,1761.3622188409283,6,3047,4807,1760,293.3333333333333,
veh846,hovGasolinaEuroSix,3948.1877078680554,8,3049,5013,1964,245.5,
veh847,eVehicle,0.0,5,3050,4785,1735,347.0,
veh851,hovGasolinaEuroSix,3355.902020723418,8,3065,4591,1526,190.75,
veh850,eVehicle,0.0,10,3062,4550,1488,148.8,
veh854,dieselEuroSix,6069.912991039051,6,3075,4707,1632,272.0,
veh866,gasolineEuroSix,770.6158439729448,8,3124,4668,1544,193.0,
veh852,normalVehicle,1147.602741051611,10,3068,4613,1545,154.5,
veh856,truck,126514.99218532901,10,3082,4622,1540,154.0,
veh858,gasolineEuroSix,728.5553796894653,10,3094,4844,1750,175.0,
veh857,eVehicle,0.0,6,3091,4593,1502,250.33333333333334,
veh853,hovGasolinaEuroSix,3590.5096763563038,6,3071,4705,1634,272.3333333333333,
veh855,dieselEuroSix,6679.3052101143285,5,3076,4789,1713,342.6,
veh862,gasolineEuroSix,938.792117972122,10,3110,4865,1755,175.5,
veh870,highEmissions,1002.7953756432828,9,3130,4739,1609,178.77777777777777,
veh860,gasolineEuroSix,741.154668218218,10,3108,4723,1615,161.5,
veh867,gasolineEuroSix,764.2922551781656,8,3127,5105,1978,247.25,
veh863,eVehicle,0.0,10,3115,4709,1594,159.4,
veh872,hovGasolinaEuroSix,3745.849559441792,7,3140,4879,1739,248.42857142857142,
veh861,highEmissions,996.618742654941,9,3111,4667,1556,172.88888888888889,
veh865,gasolineEuroSix,800.0617763710768,6,3123,4615,1492,248.66666666666666,
veh864,gasolineEuroSix,836.4264842239161,7,3122,4559,1437,205.28571428571428,
veh871,gasolineEuroSix,848.882004081879,10,3133,4741,1608,160.8,
veh868,eVehicle,0.0,9,3128,4807,1679,186.55555555555554,
veh489,gasolineEuroSix,723.7157406122919,5,1764,3337,1573,314.6,
veh876,hovGasolinaEuroSix,4116.113652245217,7,3156,4595,1439,205.57142857142858,
veh484,gasolineEuroSix,837.5657642873865,7,1752,3332,1580,225.71428571428572,
veh883,eVehicle,0.0,9,3183,4846,1663,184.77777777777777,
veh481,normalVehicle,1434.7535932204103,9,1746,3353,1607,178.55555555555554,
veh874,highEmissions,1155.950847642619,6,3148,4725,1577,262.8333333333333,
veh497,dieselEuroSix,4974.2715651120925,8,1803,3399,1596,199.5,
veh873,dieselEuroSix,7283.9892875618225,10,3146,4867,1721,172.1,
veh482,gasolineEuroSix,1003.4221651334002,8,1750,3524,1774,221.75,
veh875,gasolineEuroSix,776.4741854535133,8,3153,4578,1425,178.125,
veh485,gasolineEuroSix,812.8897199499016,6,1757,3371,1614,269.0,
veh882,eVehicle,0.0,5,3182,4795,1613,322.6,
veh487,normalVehicle,1561.7100207417886,7,1759,3333,1574,224.85714285714286,
veh878,normalVehicle,1434.1762508876882,9,3162,4869,1707,189.66666666666666,
veh488,gasolineEuroSix,1003.4478776538424,6,1760,3527,1767,294.5,
veh877,eVehicle,0.0,7,3160,4784,1624,232.0,
veh483,normalVehicle,1730.4123961305918,9,1753,3526,1773,197.0,
veh881,normalVehicle,1155.94074668019,8,3171,4706,1535,191.875,
veh486,dieselEuroSix,7128.592932193744,9,1760,3372,1612,179.11111111111111,
veh879,hovGasolinaEuroSix,4944.119749985024,8,3168,4743,1575,196.875,
veh491,truck,126771.6137214823,7,1770,3342,1572,224.57142857142858,
veh880,normalVehicle,1338.617872806844,8,3170,4793,1623,202.875,
veh494,gasolineEuroSix,809.6387764536345,8,1788,3313,1525,190.625,
veh894,eVehicle,0.0,6,3206,4796,1590,265.0,
veh492,truck,136360.5310410773,5,1774,3344,1570,314.0,
veh884,hovGasolinaEuroSix,4240.303738260453,6,3187,4785,1598,266.3333333333333,
veh490,gasolineEuroSix,753.7352022877058,9,1768,3194,1426,158.44444444444446,
veh924,dieselEuroSix,6769.758039824719,5,3273,5019,1746,349.2,
veh496,highEmissions,1195.7008429301686,8,1801,3346,1545,193.125,
veh891,eVehicle,0.0,10,3196,4898,1702,170.2,
veh499,gasolineEuroSix,885.5626304688943,5,1807,3197,1390,278.0,
veh890,eVehicle,0.0,6,3192,4848,1656,276.0,
veh493,normalVehicle,1267.3694713036946,5,1777,3169,1392,278.4,
veh885,gasolineEuroSix,770.5410282499407,8,3188,4593,1405,175.625,
veh554,gasolineEuroSix,796.7721411726505,9,2026,3718,1692,188.0,
veh886,hovGasolinaEuroSix,3943.0240528605977,6,3191,4885,1694,282.3333333333333,
veh512,normalVehicle,1413.3706997391723,6,1861,3589,1728,288.0,
veh888,gasolineEuroSix,750.7602064781485,7,3191,5127,1936,276.57142857142856,
veh495,normalVehicle,1154.018246459058,9,1800,3526,1726,191.77777777777777,
veh892,normalVehicle,1316.3594902443342,7,3197,4707,1510,215.71428571428572,
veh505,eVehicle,0.0,8,1835,3378,1543,192.875,
veh887,truck,132910.02266430476,10,3194,4887,1693,169.3,
veh500,eVehicle,0.0,6,1815,3314,1499,249.83333333333334,
veh904,eVehicle,0.0,6,3228,5124,1896,316.0,
veh498,eVehicle,0.0,8,1804,3195,1391,173.875,
veh889,normalVehicle,1479.9127647428131,6,3194,4787,1593,265.5,
veh501,dieselEuroSix,4987.041497654895,6,1816,3436,1620,270.0,
veh895,highEmissions,1299.5022275557242,7,3207,4850,1643,234.71428571428572,
veh514,hovGasolinaEuroSix,4320.934093198456,7,1867,3341,1474,210.57142857142858,
veh897,dieselEuroSix,4849.743880588036,9,3214,4897,1683,187.0,
veh507,dieselEuroSix,5167.297918539853,8,1835,4002,2167,270.875,
veh896,eVehicle,0.0,6,3212,4851,1639,273.1666666666667,
veh503,hovGasolinaEuroSix,3511.570257883032,5,1828,3374,1546,309.2,
veh893,eVehicle,0.0,9,3201,4737,1536,170.66666666666666,
veh502,truck,114434.01847290048,10,1818,3399,1581,158.1,
veh922,gasolineEuroSix,703.4952457729172,7,3269,4931,1662,237.42857142857142,
veh504,eVehicle,0.0,10,1832,3376,1544,154.4,
veh900,hovGasolinaEuroSix,4500.457410434985,8,3223,4914,1691,211.375,
veh509,dieselEuroSix,6361.849984533146,7,1837,3339,1502,214.57142857142858,
veh898,normalVehicle,1176.6247948240768,7,3217,5049,1832,261.7142857142857,
veh899,normalVehicle,1314.2426410303528,10,3221,4889,1668,166.8,
veh510,hovGasolinaEuroSix,4927.314311420454,6,1847,3529,1682,280.3333333333333,
veh902,dieselEuroSix,6562.749111520223,9,3225,4798,1573,174.77777777777777,
veh508,hovGasolinaEuroSix,4911.0772324115105,9,1838,4004,2166,240.66666666666666,
veh905,hovGasolinaEuroSix,4077.948806709666,8,3230,4881,1651,206.375,
veh506,dieselEuroSix,6858.606284467032,7,1838,3380,1542,220.28571428571428,
veh906,hovGasolinaEuroSix,4795.488934287965,7,3233,4882,1649,235.57142857142858,
veh528,dieselEuroSix,6832.022382369601,9,1922,3512,1590,176.66666666666666,
veh901,eVehicle,0.0,8,3224,4740,1516,189.5,
veh517,eVehicle,0.0,7,1885,3507,1622,231.71428571428572,
veh907,normalVehicle,1453.0046558371098,5,3233,5050,1817,363.4,
veh515,gasolineEuroSix,722.7904179591504,5,1870,3496,1626,325.2,
veh903,dieselEuroSix,5977.558073816809,8,3227,4742,1515,189.375,
veh511,eVehicle,0.0,6,1860,3329,1469,244.83333333333334,
veh909,gasolineEuroSix,827.4144621657501,9,3239,4992,1753,194.77777777777777,
veh513,gasolineEuroSix,902.1426979265983,5,1863,3381,1518,303.6,
veh910,eVehicle,0.0,5,3240,5052,1812,362.4,
veh516,hovGasolinaEuroSix,3632.9414312196095,8,1882,3503,1621,202.625,
veh911,gasolineEuroSix,753.5632635646059,6,3243,4865,1622,270.3333333333333,
veh527,dieselEuroSix,7311.480917150934,8,1920,4009,2089,261.125,
veh919,gasolineEuroSix,944.6288065565911,6,3263,5054,1791,298.5,
veh520,normalVehicle,1185.957213914988,7,1890,3331,1441,205.85714285714286,
veh908,dieselEuroSix,5072.5334856791405,7,3235,4861,1626,232.28571428571428,
veh521,gasolineEuroSix,912.1476377563148,6,1891,4005,2114,352.3333333333333,
veh913,dieselEuroSix,7651.002252846238,9,3246,4886,1640,182.22222222222223,
veh518,dieselEuroSix,6386.923142125731,6,1888,3508,1620,270.0,
veh912,eVehicle,0.0,8,3243,4884,1641,205.125,
veh522,gasolineEuroSix,727.4276966245501,10,1898,3602,1704,170.4,
veh931,hovGasolinaEuroSix,4894.99140722559,10,3298,4934,1636,163.6,
veh519,dieselEuroSix,5708.489551128116,6,1889,3400,1511,251.83333333333334,
veh952,gasolineEuroSix,990.1039561365081,7,3368,5112,1744,249.14285714285714,
veh524,highEmissions,1208.8912894049117,9,1909,3510,1601,177.88888888888889,
veh918,dieselEuroSix,6307.1107741632995,10,3265,4830,1565,156.5,
