noControl;;;;;;;;;;;
PARAMETERS;;;;;;;;;;;
window_size; threshold_L; threshold_H; p_t_ini; e_ini; size_ratio; subs_NOx; min_packages; max_packages;;;
60;80000;100000;100000;4000;4;9000;1;20;;;
ALL SIMULATION RESULTS;;;;;;;;;;;
total_steps(sec); minutes; avg_time_per_package (sec); p_t_total_all_steps; e_t_total_all_steps; p_t_control_zone_all_steps;  e_t_control_zone_all_steps; avg_k_all_steps; veh_enter_cz_all_steps; not_veh_enter_cz_all_steps; avg_total_time_all_steps;
4756;79.0;1176.6968680089485;176191906.57996538;6474050.007049079;73743755.41185579;2137325.081772464;1.0;84;0;1181.4285714285713;
WINDOWS;;;;;;;;;;;
step; NOx_total_w; NOx_total_acum; lambda; p_t_total; e_t_total; p_t_control_zone; e_t_control_zone; k_control_zone; num_veh_total; num_vehicles_control_zone;  
2940;68895.51175331241;4752260.343192127;1.1320142773097308;3137128.724894607;68895.51175331241;1250336.9840586379;23474.911335206158;1;18;6;
3000;70867.44715871224;4823127.790350839;1.0681222265656283;3169543.771896957;70867.44715871224;1263854.3971240777;23130.513104530586;1;18;6;
3060;76771.97119473247;4899899.761545571;0.9213474043731671;3213147.2365342556;76771.97119473247;1276467.914449808;20905.64396508877;1;19;7;
3120;77530.09640336051;4977429.857948931;1.0350322424574239;3253416.1722091488;77530.09640336051;1283583.8850812877;16431.260813596713;1;19;5;
3180;74132.02803487454;5051561.885983805;1.1529916003327432;3286040.5026320447;74132.02803487454;1288195.8945319045;14988.933853611614;1;19;4;
3240;78232.4053084674;5129794.2912922725;1.1384789673713251;3323287.6651151446;78232.4053084674;1293348.115700504;15398.53187494134;1;20;4;
3300;78279.1960208973;5208073.48731317;1.00211352823184;3365490.7741196956;78279.1960208973;1308078.799304021;23749.705357603598;1;21;7;
3360;88026.78810768084;5296100.275420851;1.0356009031930207;3416235.9297124273;88026.78810768084;1328733.6137733597;29975.22259807585;1;23;8;
3420;89285.16002459297;5385385.435445444;0.8138103320605367;3476223.9177828413;89285.16002459297;1358988.335319931;37579.01453511603;1;22;11;
3480;83285.69880332092;5468671.134248764;0.8970959894172271;3527214.160967142;83285.69880332092;1393794.3702663651;42879.8988511894;1;21;13;
3540;79922.16733511619;5548593.301583881;1.118961699021721;3566853.707137476;79922.16733511619;1428760.9885189133;45037.27354374366;1;21;12;
3600;82305.20436422358;5630898.505948104;0.9657255997203097;3614392.7899117684;82305.20436422358;1462826.4379180267;42756.979796596024;1;21;12;
3660;81985.73077354931;5712884.2367216535;0.8692029606316204;3665087.2141025797;81985.73077354931;1494894.9117020366;39891.3004296946;1;21;11;
3720;78153.01085452468;5791037.247576178;1.0195195045552612;3706537.522793115;78153.01085452468;1517143.176032016;31423.93987097689;1;20;11;
3780;79061.95178831238;5870099.199364491;1.0812163048262526;3746675.6876076823;79061.95178831238;1542482.6094679101;35070.380179330314;1;20;10;
3840;74666.99710156841;5944766.196466059;1.069794332200931;3782830.0887500173;74666.99710156841;1557620.1450207804;24765.684542678486;1;19;7;
3900;76163.78805393373;6020929.984519993;0.9498812082006561;3824798.1533087273;76163.78805393373;1570225.853545002;21154.639398027448;1;19;7;
3960;69520.0163292564;6090450.00084925;0.9755846520178253;3859197.122165342;69520.0163292564;1583466.9767687423;22021.385091900847;1;18;6;
4020;70085.89222614383;6160535.8930753935;1.0033705952999927;3893161.672960686;70085.89222614383;1600904.533648021;26467.89223697871;1;17;7;
4080;57750.865021468206;6218286.758096862;1.1113770460000583;3910902.964326152;57750.865021468206;1613303.1849592472;22401.044725226588;1;14;6;
4140;51588.69117110708;6269875.449267969;1.008375367045258;3926190.1422836296;51588.69117110708;1620077.3682557193;15849.56159987933;1;12;5;
4200;43947.46650688385;6313822.915774852;0.9573020379856905;3935674.735423029;43947.46650688385;1624172.3392533432;12710.689339495084;1;10;3;
4260;32770.65844626657;6346593.574221118;0.9958774081849033;3932593.8071746393;32770.65844626657;1625558.6132282822;10349.170648603147;1;7;3;
4320;26947.5411776056;6373541.115398724;0.8118299855867629;3930315.4688711218;26947.5411776056;1624175.255228849;5923.111870847639;1;7;2;
4380;25372.780351184105;6398913.895749908;0.8173949161426111;3926262.032241172;25372.780351184105;1618885.9436547637;2067.242671198544;1;6;1;
4440;22688.29735891328;6421602.193108821;1.0813528354415345;3910021.62752419;22688.29735891328;1609153.76813579;0;1;6;0;
4500;18493.76343864782;6440095.956547469;1.1932750869238695;3885557.4878335786;18493.76343864782;1598414.2923534752;0;1;4;0;
4560;11447.483261118237;6451543.439808588;1.037273492152023;3859663.125377224;11447.483261118237;1589078.830924107;0;1;3;0;
4620;11355.760408123702;6462899.2002167115;0.9574398745511656;3836551.0503015053;11355.760408123702;1580461.8720531466;0;1;3;0;
4680;7764.33090205817;6470663.53111877;0.8681396787422726;3813062.3527688417;7764.33090205817;1572648.6149444662;0;1;2;0;
4740;3386.475930309164;6474050.007049079;1.0008954233733933;3780416.593457709;3386.475930309164;1563640.5561341057;0;1;1;0;
VEHICLES;;;;;;;;;;;
id; vType; NOx_total_veh; n_packages; step_ini; step_fin; total_time(sec);average_package;enter_cz;;;
veh26;truck;73911.68630372532;5;108;1241;1133;226.6;TRUE;;;
veh27;truck;74775.17250647007;19;111;1315;1204;63.36842105263158;TRUE;;;
veh34;truck;79015.84359588959;3;152;1325;1173;391.0;TRUE;;;
veh37;truck;71784.38661090114;9;156;1278;1122;124.66666666666667;TRUE;;;
veh41;truck;77890.52435290768;4;171;1335;1164;291.0;TRUE;;;
veh43;truck;77536.13503729086;16;181;1459;1278;79.875;TRUE;;;
veh47;truck;73336.8122194248;15;192;1333;1141;76.06666666666666;TRUE;;;
veh60;truck;78806.781958219;16;236;1483;1247;77.9375;TRUE;;;
veh73;truck;73778.49934526172;13;281;1485;1204;92.61538461538461;TRUE;;;
veh91;truck;77548.42392137043;7;333;1591;1258;179.71428571428572;TRUE;;;
veh92;truck;84864.04647287048;4;337;1593;1256;314.0;TRUE;;;
veh95;truck;73323.31218609505;16;343;1496;1153;72.0625;TRUE;;;
veh96;truck;77418.07720128917;1;344;1498;1154;1154.0;TRUE;;;
veh106;truck;74203.52241708855;13;378;1477;1099;84.53846153846153;TRUE;;;
veh121;truck;77712.60205258381;14;434;1621;1187;84.78571428571429;TRUE;;;
veh126;truck;78467.95940392879;20;451;1675;1224;61.2;TRUE;;;
veh139;truck;79526.86191356144;1;516;1768;1252;1252.0;TRUE;;;
veh196;truck;75458.50156301548;15;716;1918;1202;80.13333333333334;TRUE;;;
veh206;truck;81171.61217839517;9;746;1963;1217;135.22222222222223;TRUE;;;
veh222;truck;77179.57414148077;8;816;1912;1096;137.0;TRUE;;;
veh231;truck;73339.28894324273;19;842;1999;1157;60.89473684210526;TRUE;;;
veh241;truck;74418.05914322642;4;887;2049;1162;290.5;TRUE;;;
veh267;truck;77945.21354909193;11;975;2172;1197;108.81818181818181;TRUE;;;
veh271;truck;80338.65061267135;1;979;2229;1250;1250.0;TRUE;;;
veh288;truck;77907.44971963161;1;1036;2318;1282;1282.0;TRUE;;;
veh295;truck;74854.53369248983;1;1067;2315;1248;1248.0;TRUE;;;
veh308;truck;79799.33230597734;18;1117;2345;1228;68.22222222222223;TRUE;;;
veh313;truck;80841.81285943402;1;1132;2346;1214;1214.0;TRUE;;;
veh326;truck;83289.58343832176;13;1189;2348;1159;89.15384615384616;TRUE;;;
veh327;truck;79777.81457880806;7;1192;2416;1224;174.85714285714286;TRUE;;;
veh337;truck;71916.83513571636;14;1207;2279;1072;76.57142857142857;TRUE;;;
veh351;truck;78820.35336590963;1;1246;2344;1098;1098.0;TRUE;;;
veh366;truck;72759.80277284744;17;1286;2450;1164;68.47058823529412;TRUE;;;
veh370;truck;71315.43981295265;8;1300;2374;1074;134.25;TRUE;;;
veh375;truck;74247.18893740112;15;1306;2477;1171;78.06666666666666;TRUE;;;
veh377;truck;77751.84099936645;16;1322;2488;1166;72.875;TRUE;;;
veh382;truck;76612.80976830311;18;1342;2527;1185;65.83333333333333;TRUE;;;
veh399;truck;71653.80580644522;8;1409;2481;1072;134.0;TRUE;;;
veh401;truck;78338.73482697277;12;1421;2545;1124;93.66666666666667;TRUE;;;
veh402;truck;75576.86912769906;8;1423;2654;1231;153.875;TRUE;;;
veh404;truck;73560.04191143243;8;1425;2575;1150;143.75;TRUE;;;
veh408;truck;77973.00031166023;15;1434;2636;1202;80.13333333333334;TRUE;;;
veh409;truck;75970.30330144349;10;1438;2566;1128;112.8;TRUE;;;
veh410;truck;77940.40943734176;1;1443;2606;1163;1163.0;TRUE;;;
veh412;truck;74471.05922809342;14;1451;2593;1142;81.57142857142857;TRUE;;;
veh416;truck;78486.50604819492;18;1488;2655;1167;64.83333333333333;TRUE;;;
veh418;truck;78353.57973670757;4;1501;2682;1181;295.25;TRUE;;;
veh427;truck;74797.25356714064;6;1533;2762;1229;204.83333333333334;TRUE;;;
veh430;truck;78201.06306183827;10;1540;2785;1245;124.5;TRUE;;;
veh435;truck;78994.05770495665;4;1564;2837;1273;318.25;TRUE;;;
veh445;truck;76434.04228264073;11;1609;2870;1261;114.63636363636364;TRUE;;;
veh456;truck;84941.00275489848;17;1642;2839;1197;70.41176470588235;TRUE;;;
veh458;truck;73170.93569712619;14;1652;2809;1157;82.64285714285714;TRUE;;;
veh463;truck;72435.34732518358;17;1657;2771;1114;65.52941176470588;TRUE;;;
veh491;truck;79934.0472262156;7;1769;2952;1183;169.0;TRUE;;;
veh492;truck;80406.12136644092;10;1774;2959;1185;118.5;TRUE;;;
veh502;truck;81365.12165334125;10;1816;3057;1241;124.1;TRUE;;;
veh555;truck;70571.61826957599;19;2026;3116;1090;57.36842105263158;TRUE;;;
veh607;truck;77501.2307937571;16;2239;3406;1167;72.9375;TRUE;;;
veh612;truck;76584.74164956227;17;2245;3431;1186;69.76470588235294;TRUE;;;
veh620;truck;82552.5400063045;13;2265;3433;1168;89.84615384615384;TRUE;;;
veh644;truck;77605.19583967631;19;2367;3481;1114;58.63157894736842;TRUE;;;
veh647;truck;77112.86950900375;2;2395;3565;1170;585.0;TRUE;;;
veh676;truck;75038.07419466607;16;2511;3686;1175;73.4375;TRUE;;;
veh703;truck;79598.86561178399;8;2613;3826;1213;151.625;TRUE;;;
veh726;truck;76006.95276415462;13;2681;3922;1241;95.46153846153847;TRUE;;;
veh753;truck;79529.24983987617;14;2770;4008;1238;88.42857142857143;TRUE;;;
veh778;truck;80821.05554956036;6;2840;4081;1241;206.83333333333334;TRUE;;;
veh786;truck;79080.73786946766;12;2873;4029;1156;96.33333333333333;TRUE;;;
veh787;truck;73046.02858419874;18;2876;4031;1155;64.16666666666667;TRUE;;;
veh796;truck;73855.22884639102;12;2913;4067;1154;96.16666666666667;TRUE;;;
veh802;truck;78397.88635209322;3;2935;4131;1196;398.6666666666667;TRUE;;;
veh813;truck;75358.4863907146;15;2961;4165;1204;80.26666666666667;TRUE;;;
veh814;truck;84677.51846380955;17;2965;4167;1202;70.70588235294117;TRUE;;;
veh832;truck;75783.90238560764;4;3010;4205;1195;298.75;TRUE;;;
veh848;truck;79720.93658976033;6;3049;4237;1188;198.0;TRUE;;;
veh856;truck;78273.77046274122;17;3081;4243;1162;68.3529411764706;TRUE;;;
veh887;truck;73977.47541609147;13;3189;4368;1179;90.6923076923077;TRUE;;;
veh933;truck;76782.57219309578;12;3297;4461;1164;97.0;TRUE;;;
veh944;truck;78100.5476889012;16;3340;4472;1132;70.75;TRUE;;;
veh947;truck;77735.74085316205;1;3354;4512;1158;1158.0;TRUE;;;
veh982;truck;75389.16406324429;16;3458;4627;1169;73.0625;TRUE;;;
veh1002;truck;77379.86881919455;2;3516;4681;1165;582.5;TRUE;;;
veh1013;truck;77858.35901907238;10;3558;4756;1198;119.8;TRUE;;;
